,gene_id,database,kegg_id
18013,SAOUHSC_01829,KEGG_pathway,GO:0051171
18014,SAOUHSC_01829,KEGG_pathway,GO:0051173
18015,SAOUHSC_01829,KEGG_pathway,GO:0051246
18016,SAOUHSC_01829,KEGG_pathway,GO:0051247
18017,SAOUHSC_01829,KEGG_pathway,GO:0060255
18018,SAOUHSC_01829,KEGG_pathway,GO:0065007
18019,SAOUHSC_01829,KEGG_pathway,GO:0065008
18020,SAOUHSC_01829,KEGG_pathway,GO:0080090
18021,SAOUHSC_01829,KEGG_pathway,GO:0097159
18022,SAOUHSC_01829,KEGG_pathway,GO:1901363
18023,SAOUHSC_01829,KEGG_pathway,GO:1990904
18024,SAOUHSC_01829,KEGG_pathway,GO:2000112
18025,SAOUHSC_01830,KEGG_pathway,-
18026,SAOUHSC_01831,KEGG_pathway,-
18027,SAOUHSC_01832,KEGG_pathway,-
18028,SAOUHSC_01833,KEGG_pathway,-
18029,SAOUHSC_01835,KEGG_pathway,-
18030,SAOUHSC_01836,KEGG_pathway,-
18031,SAOUHSC_01837,KEGG_pathway,GO:0003674
18032,SAOUHSC_01837,KEGG_pathway,GO:0003824
18033,SAOUHSC_01837,KEGG_pathway,GO:0005575
18034,SAOUHSC_01837,KEGG_pathway,GO:0005623
18035,SAOUHSC_01837,KEGG_pathway,GO:0005886
18036,SAOUHSC_01837,KEGG_pathway,GO:0008374
18037,SAOUHSC_01837,KEGG_pathway,GO:0016020
18038,SAOUHSC_01837,KEGG_pathway,GO:0016411
18039,SAOUHSC_01837,KEGG_pathway,GO:0016740
18040,SAOUHSC_01837,KEGG_pathway,GO:0016746
18041,SAOUHSC_01837,KEGG_pathway,GO:0016747
18042,SAOUHSC_01837,KEGG_pathway,GO:0042171
18043,SAOUHSC_01837,KEGG_pathway,GO:0044464
18044,SAOUHSC_01837,KEGG_pathway,GO:0071617
18045,SAOUHSC_01837,KEGG_pathway,GO:0071944
18046,SAOUHSC_01838,KEGG_pathway,-
18047,SAOUHSC_01839,KEGG_pathway,GO:0003674
18048,SAOUHSC_01839,KEGG_pathway,GO:0003824
18049,SAOUHSC_01839,KEGG_pathway,GO:0004812
18050,SAOUHSC_01839,KEGG_pathway,GO:0004831
18051,SAOUHSC_01839,KEGG_pathway,GO:0005575
18052,SAOUHSC_01839,KEGG_pathway,GO:0005622
18053,SAOUHSC_01839,KEGG_pathway,GO:0005623
18054,SAOUHSC_01839,KEGG_pathway,GO:0005737
18055,SAOUHSC_01839,KEGG_pathway,GO:0005829
18056,SAOUHSC_01839,KEGG_pathway,GO:0006082
18057,SAOUHSC_01839,KEGG_pathway,GO:0006139
18058,SAOUHSC_01839,KEGG_pathway,GO:0006399
18059,SAOUHSC_01839,KEGG_pathway,GO:0006520
18060,SAOUHSC_01839,KEGG_pathway,GO:0006725
18061,SAOUHSC_01839,KEGG_pathway,GO:0006807
18062,SAOUHSC_01839,KEGG_pathway,GO:0008150
18063,SAOUHSC_01839,KEGG_pathway,GO:0008152
18064,SAOUHSC_01839,KEGG_pathway,GO:0009987
18065,SAOUHSC_01839,KEGG_pathway,GO:0016070
18066,SAOUHSC_01839,KEGG_pathway,GO:0016874
18067,SAOUHSC_01839,KEGG_pathway,GO:0016875
18068,SAOUHSC_01839,KEGG_pathway,GO:0019752
18069,SAOUHSC_01839,KEGG_pathway,GO:0034641
18070,SAOUHSC_01839,KEGG_pathway,GO:0034660
18071,SAOUHSC_01839,KEGG_pathway,GO:0043038
18072,SAOUHSC_01839,KEGG_pathway,GO:0043039
18073,SAOUHSC_01839,KEGG_pathway,GO:0043170
18074,SAOUHSC_01839,KEGG_pathway,GO:0043436
18075,SAOUHSC_01839,KEGG_pathway,GO:0044237
18076,SAOUHSC_01839,KEGG_pathway,GO:0044238
18077,SAOUHSC_01839,KEGG_pathway,GO:0044281
18078,SAOUHSC_01839,KEGG_pathway,GO:0044424
18079,SAOUHSC_01839,KEGG_pathway,GO:0044444
18080,SAOUHSC_01839,KEGG_pathway,GO:0044464
18081,SAOUHSC_01839,KEGG_pathway,GO:0046483
18082,SAOUHSC_01839,KEGG_pathway,GO:0071704
18083,SAOUHSC_01839,KEGG_pathway,GO:0090304
18084,SAOUHSC_01839,KEGG_pathway,GO:0140098
18085,SAOUHSC_01839,KEGG_pathway,GO:0140101
18086,SAOUHSC_01839,KEGG_pathway,GO:1901360
18087,SAOUHSC_01839,KEGG_pathway,GO:1901564
18088,SAOUHSC_01840,KEGG_pathway,-
18089,SAOUHSC_01843,KEGG_pathway,-
18090,SAOUHSC_01845,KEGG_pathway,GO:0003674
18091,SAOUHSC_01845,KEGG_pathway,GO:0003824
18092,SAOUHSC_01845,KEGG_pathway,GO:0004329
18093,SAOUHSC_01845,KEGG_pathway,GO:0004477
18094,SAOUHSC_01845,KEGG_pathway,GO:0004488
18095,SAOUHSC_01845,KEGG_pathway,GO:0005575
18096,SAOUHSC_01845,KEGG_pathway,GO:0005622
18097,SAOUHSC_01845,KEGG_pathway,GO:0005623
18098,SAOUHSC_01845,KEGG_pathway,GO:0005737
18099,SAOUHSC_01845,KEGG_pathway,GO:0006082
18100,SAOUHSC_01845,KEGG_pathway,GO:0006139
18101,SAOUHSC_01845,KEGG_pathway,GO:0006144
18102,SAOUHSC_01845,KEGG_pathway,GO:0006575
18103,SAOUHSC_01845,KEGG_pathway,GO:0006725
18104,SAOUHSC_01845,KEGG_pathway,GO:0006732
18105,SAOUHSC_01845,KEGG_pathway,GO:0006760
18106,SAOUHSC_01845,KEGG_pathway,GO:0006807
18107,SAOUHSC_01845,KEGG_pathway,GO:0008150
18108,SAOUHSC_01845,KEGG_pathway,GO:0008152
18109,SAOUHSC_01845,KEGG_pathway,GO:0009058
18110,SAOUHSC_01845,KEGG_pathway,GO:0009108
18111,SAOUHSC_01845,KEGG_pathway,GO:0009112
18112,SAOUHSC_01845,KEGG_pathway,GO:0009113
18113,SAOUHSC_01845,KEGG_pathway,GO:0009256
18114,SAOUHSC_01845,KEGG_pathway,GO:0009257
18115,SAOUHSC_01845,KEGG_pathway,GO:0009396
18116,SAOUHSC_01845,KEGG_pathway,GO:0009987
18117,SAOUHSC_01845,KEGG_pathway,GO:0016053
18118,SAOUHSC_01845,KEGG_pathway,GO:0016491
18119,SAOUHSC_01845,KEGG_pathway,GO:0016645
18120,SAOUHSC_01845,KEGG_pathway,GO:0016646
18121,SAOUHSC_01845,KEGG_pathway,GO:0016787
18122,SAOUHSC_01845,KEGG_pathway,GO:0016810
18123,SAOUHSC_01845,KEGG_pathway,GO:0016814
18124,SAOUHSC_01845,KEGG_pathway,GO:0016874
18125,SAOUHSC_01845,KEGG_pathway,GO:0016879
18126,SAOUHSC_01845,KEGG_pathway,GO:0018130
18127,SAOUHSC_01845,KEGG_pathway,GO:0019238
18128,SAOUHSC_01845,KEGG_pathway,GO:0019438
18129,SAOUHSC_01845,KEGG_pathway,GO:0019752
18130,SAOUHSC_01845,KEGG_pathway,GO:0034641
18131,SAOUHSC_01845,KEGG_pathway,GO:0042398
18132,SAOUHSC_01845,KEGG_pathway,GO:0042440
18133,SAOUHSC_01845,KEGG_pathway,GO:0042558
18134,SAOUHSC_01845,KEGG_pathway,GO:0042559
18135,SAOUHSC_01845,KEGG_pathway,GO:0043436
18136,SAOUHSC_01845,KEGG_pathway,GO:0043603
18137,SAOUHSC_01845,KEGG_pathway,GO:0043604
18138,SAOUHSC_01845,KEGG_pathway,GO:0043648
18139,SAOUHSC_01845,KEGG_pathway,GO:0043650
18140,SAOUHSC_01845,KEGG_pathway,GO:0044237
18141,SAOUHSC_01845,KEGG_pathway,GO:0044238
18142,SAOUHSC_01845,KEGG_pathway,GO:0044249
18143,SAOUHSC_01845,KEGG_pathway,GO:0044271
18144,SAOUHSC_01845,KEGG_pathway,GO:0044281
18145,SAOUHSC_01845,KEGG_pathway,GO:0044283
18146,SAOUHSC_01845,KEGG_pathway,GO:0044424
18147,SAOUHSC_01845,KEGG_pathway,GO:0044464
18148,SAOUHSC_01845,KEGG_pathway,GO:0046112
18149,SAOUHSC_01845,KEGG_pathway,GO:0046148
18150,SAOUHSC_01845,KEGG_pathway,GO:0046394
18151,SAOUHSC_01845,KEGG_pathway,GO:0046483
18152,SAOUHSC_01845,KEGG_pathway,GO:0046653
18153,SAOUHSC_01845,KEGG_pathway,GO:0046654
18154,SAOUHSC_01845,KEGG_pathway,GO:0051186
18155,SAOUHSC_01845,KEGG_pathway,GO:0051188
18156,SAOUHSC_01845,KEGG_pathway,GO:0055086
18157,SAOUHSC_01845,KEGG_pathway,GO:0055114
18158,SAOUHSC_01845,KEGG_pathway,GO:0071704
18159,SAOUHSC_01845,KEGG_pathway,GO:0072521
18160,SAOUHSC_01845,KEGG_pathway,GO:0072522
18161,SAOUHSC_01845,KEGG_pathway,GO:1901360
18162,SAOUHSC_01845,KEGG_pathway,GO:1901362
18163,SAOUHSC_01845,KEGG_pathway,GO:1901564
18164,SAOUHSC_01845,KEGG_pathway,GO:1901566
18165,SAOUHSC_01845,KEGG_pathway,GO:1901576
18166,SAOUHSC_01846,KEGG_pathway,-
18167,SAOUHSC_01847,KEGG_pathway,GO:0001101
18168,SAOUHSC_01847,KEGG_pathway,GO:0003674
18169,SAOUHSC_01847,KEGG_pathway,GO:0003824
18170,SAOUHSC_01847,KEGG_pathway,GO:0006066
18171,SAOUHSC_01847,KEGG_pathway,GO:0006355
18172,SAOUHSC_01847,KEGG_pathway,GO:0006950
18173,SAOUHSC_01847,KEGG_pathway,GO:0007154
18174,SAOUHSC_01847,KEGG_pathway,GO:0007584
18175,SAOUHSC_01847,KEGG_pathway,GO:0008150
18176,SAOUHSC_01847,KEGG_pathway,GO:0008152
18177,SAOUHSC_01847,KEGG_pathway,GO:0009056
18178,SAOUHSC_01847,KEGG_pathway,GO:0009267
18179,SAOUHSC_01847,KEGG_pathway,GO:0009605
18180,SAOUHSC_01847,KEGG_pathway,GO:0009847
18181,SAOUHSC_01847,KEGG_pathway,GO:0009889
18182,SAOUHSC_01847,KEGG_pathway,GO:0009890
18183,SAOUHSC_01847,KEGG_pathway,GO:0009892
18184,SAOUHSC_01847,KEGG_pathway,GO:0009987
18185,SAOUHSC_01847,KEGG_pathway,GO:0009991
18186,SAOUHSC_01847,KEGG_pathway,GO:0010033
18187,SAOUHSC_01847,KEGG_pathway,GO:0010034
18188,SAOUHSC_01847,KEGG_pathway,GO:0010468
18189,SAOUHSC_01847,KEGG_pathway,GO:0010556
18190,SAOUHSC_01847,KEGG_pathway,GO:0010558
18191,SAOUHSC_01847,KEGG_pathway,GO:0010605
18192,SAOUHSC_01847,KEGG_pathway,GO:0010629
18193,SAOUHSC_01847,KEGG_pathway,GO:0016407
18194,SAOUHSC_01847,KEGG_pathway,GO:0016491
18195,SAOUHSC_01847,KEGG_pathway,GO:0016614
18196,SAOUHSC_01847,KEGG_pathway,GO:0016616
18197,SAOUHSC_01847,KEGG_pathway,GO:0016740
18198,SAOUHSC_01847,KEGG_pathway,GO:0016746
18199,SAOUHSC_01847,KEGG_pathway,GO:0016747
18200,SAOUHSC_01847,KEGG_pathway,GO:0019152
18201,SAOUHSC_01847,KEGG_pathway,GO:0019219
18202,SAOUHSC_01847,KEGG_pathway,GO:0019222
18203,SAOUHSC_01847,KEGG_pathway,GO:0019751
18204,SAOUHSC_01847,KEGG_pathway,GO:0031323
18205,SAOUHSC_01847,KEGG_pathway,GO:0031324
18206,SAOUHSC_01847,KEGG_pathway,GO:0031326
18207,SAOUHSC_01847,KEGG_pathway,GO:0031327
18208,SAOUHSC_01847,KEGG_pathway,GO:0031667
18209,SAOUHSC_01847,KEGG_pathway,GO:0031668
18210,SAOUHSC_01847,KEGG_pathway,GO:0031669
18211,SAOUHSC_01847,KEGG_pathway,GO:0031670
18212,SAOUHSC_01847,KEGG_pathway,GO:0032502
18213,SAOUHSC_01847,KEGG_pathway,GO:0033554
18214,SAOUHSC_01847,KEGG_pathway,GO:0034077
18215,SAOUHSC_01847,KEGG_pathway,GO:0034078
18216,SAOUHSC_01847,KEGG_pathway,GO:0034311
18217,SAOUHSC_01847,KEGG_pathway,GO:0034313
18218,SAOUHSC_01847,KEGG_pathway,GO:0042149
18219,SAOUHSC_01847,KEGG_pathway,GO:0042180
18220,SAOUHSC_01847,KEGG_pathway,GO:0042182
18221,SAOUHSC_01847,KEGG_pathway,GO:0042221
18222,SAOUHSC_01847,KEGG_pathway,GO:0042594
18223,SAOUHSC_01847,KEGG_pathway,GO:0042844
18224,SAOUHSC_01847,KEGG_pathway,GO:0042846
18225,SAOUHSC_01847,KEGG_pathway,GO:0043894
18226,SAOUHSC_01847,KEGG_pathway,GO:0044237
18227,SAOUHSC_01847,KEGG_pathway,GO:0044248
18228,SAOUHSC_01847,KEGG_pathway,GO:0044281
18229,SAOUHSC_01847,KEGG_pathway,GO:0044282
18230,SAOUHSC_01847,KEGG_pathway,GO:0045013
18231,SAOUHSC_01847,KEGG_pathway,GO:0045014
18232,SAOUHSC_01847,KEGG_pathway,GO:0045149
18233,SAOUHSC_01847,KEGG_pathway,GO:0045150
18234,SAOUHSC_01847,KEGG_pathway,GO:0045892
18235,SAOUHSC_01847,KEGG_pathway,GO:0045934
18236,SAOUHSC_01847,KEGG_pathway,GO:0045990
18237,SAOUHSC_01847,KEGG_pathway,GO:0046015
18238,SAOUHSC_01847,KEGG_pathway,GO:0046164
18239,SAOUHSC_01847,KEGG_pathway,GO:0046174
18240,SAOUHSC_01847,KEGG_pathway,GO:0046677
18241,SAOUHSC_01847,KEGG_pathway,GO:0048519
18242,SAOUHSC_01847,KEGG_pathway,GO:0048523
18243,SAOUHSC_01847,KEGG_pathway,GO:0050789
18244,SAOUHSC_01847,KEGG_pathway,GO:0050794
18245,SAOUHSC_01847,KEGG_pathway,GO:0050896
18246,SAOUHSC_01847,KEGG_pathway,GO:0051171
18247,SAOUHSC_01847,KEGG_pathway,GO:0051172
18248,SAOUHSC_01847,KEGG_pathway,GO:0051252
18249,SAOUHSC_01847,KEGG_pathway,GO:0051253
18250,SAOUHSC_01847,KEGG_pathway,GO:0051716
18251,SAOUHSC_01847,KEGG_pathway,GO:0055114
18252,SAOUHSC_01847,KEGG_pathway,GO:0060255
18253,SAOUHSC_01847,KEGG_pathway,GO:0061984
18254,SAOUHSC_01847,KEGG_pathway,GO:0061985
18255,SAOUHSC_01847,KEGG_pathway,GO:0061986
18256,SAOUHSC_01847,KEGG_pathway,GO:0065007
18257,SAOUHSC_01847,KEGG_pathway,GO:0070887
18258,SAOUHSC_01847,KEGG_pathway,GO:0071229
18259,SAOUHSC_01847,KEGG_pathway,GO:0071236
18260,SAOUHSC_01847,KEGG_pathway,GO:0071310
18261,SAOUHSC_01847,KEGG_pathway,GO:0071311
18262,SAOUHSC_01847,KEGG_pathway,GO:0071496
18263,SAOUHSC_01847,KEGG_pathway,GO:0071704
18264,SAOUHSC_01847,KEGG_pathway,GO:0080090
18265,SAOUHSC_01847,KEGG_pathway,GO:1901575
18266,SAOUHSC_01847,KEGG_pathway,GO:1901615
18267,SAOUHSC_01847,KEGG_pathway,GO:1901616
18268,SAOUHSC_01847,KEGG_pathway,GO:1901700
18269,SAOUHSC_01847,KEGG_pathway,GO:1901701
18270,SAOUHSC_01847,KEGG_pathway,GO:1902652
18271,SAOUHSC_01847,KEGG_pathway,GO:1902679
18272,SAOUHSC_01847,KEGG_pathway,GO:1903506
18273,SAOUHSC_01847,KEGG_pathway,GO:1903507
18274,SAOUHSC_01847,KEGG_pathway,GO:2000112
18275,SAOUHSC_01847,KEGG_pathway,GO:2000113
18276,SAOUHSC_01847,KEGG_pathway,GO:2001141
18277,SAOUHSC_01849,KEGG_pathway,-
18278,SAOUHSC_01850,KEGG_pathway,GO:0000976
18279,SAOUHSC_01850,KEGG_pathway,GO:0001067
18280,SAOUHSC_01850,KEGG_pathway,GO:0001130
18281,SAOUHSC_01850,KEGG_pathway,GO:0001216
18282,SAOUHSC_01850,KEGG_pathway,GO:0001217
18283,SAOUHSC_01850,KEGG_pathway,GO:0003674
18284,SAOUHSC_01850,KEGG_pathway,GO:0003676
18285,SAOUHSC_01850,KEGG_pathway,GO:0003677
18286,SAOUHSC_01850,KEGG_pathway,GO:0003690
18287,SAOUHSC_01850,KEGG_pathway,GO:0003700
18288,SAOUHSC_01850,KEGG_pathway,GO:0005488
18289,SAOUHSC_01850,KEGG_pathway,GO:0005575
18290,SAOUHSC_01850,KEGG_pathway,GO:0006355
18291,SAOUHSC_01850,KEGG_pathway,GO:0008150
18292,SAOUHSC_01850,KEGG_pathway,GO:0009889
18293,SAOUHSC_01850,KEGG_pathway,GO:0009890
18294,SAOUHSC_01850,KEGG_pathway,GO:0009891
18295,SAOUHSC_01850,KEGG_pathway,GO:0009892
18296,SAOUHSC_01850,KEGG_pathway,GO:0009893
18297,SAOUHSC_01850,KEGG_pathway,GO:0010468
18298,SAOUHSC_01850,KEGG_pathway,GO:0010556
18299,SAOUHSC_01850,KEGG_pathway,GO:0010557
18300,SAOUHSC_01850,KEGG_pathway,GO:0010558
18301,SAOUHSC_01850,KEGG_pathway,GO:0010604
18302,SAOUHSC_01850,KEGG_pathway,GO:0010605
18303,SAOUHSC_01850,KEGG_pathway,GO:0010628
18304,SAOUHSC_01850,KEGG_pathway,GO:0010629
18305,SAOUHSC_01850,KEGG_pathway,GO:0019219
18306,SAOUHSC_01850,KEGG_pathway,GO:0019222
18307,SAOUHSC_01850,KEGG_pathway,GO:0031323
18308,SAOUHSC_01850,KEGG_pathway,GO:0031324
18309,SAOUHSC_01850,KEGG_pathway,GO:0031325
18310,SAOUHSC_01850,KEGG_pathway,GO:0031326
18311,SAOUHSC_01850,KEGG_pathway,GO:0031327
18312,SAOUHSC_01850,KEGG_pathway,GO:0031328
18313,SAOUHSC_01850,KEGG_pathway,GO:0032991
18314,SAOUHSC_01850,KEGG_pathway,GO:0032993
18315,SAOUHSC_01850,KEGG_pathway,GO:0043565
18316,SAOUHSC_01850,KEGG_pathway,GO:0044212
18317,SAOUHSC_01850,KEGG_pathway,GO:0045892
18318,SAOUHSC_01850,KEGG_pathway,GO:0045893
18319,SAOUHSC_01850,KEGG_pathway,GO:0045934
18320,SAOUHSC_01850,KEGG_pathway,GO:0045935
18321,SAOUHSC_01850,KEGG_pathway,GO:0048518
18322,SAOUHSC_01850,KEGG_pathway,GO:0048519
18323,SAOUHSC_01850,KEGG_pathway,GO:0048522
18324,SAOUHSC_01850,KEGG_pathway,GO:0048523
18325,SAOUHSC_01850,KEGG_pathway,GO:0050789
18326,SAOUHSC_01850,KEGG_pathway,GO:0050794
18327,SAOUHSC_01850,KEGG_pathway,GO:0051171
18328,SAOUHSC_01850,KEGG_pathway,GO:0051172
18329,SAOUHSC_01850,KEGG_pathway,GO:0051173
18330,SAOUHSC_01850,KEGG_pathway,GO:0051252
18331,SAOUHSC_01850,KEGG_pathway,GO:0051253
18332,SAOUHSC_01850,KEGG_pathway,GO:0051254
18333,SAOUHSC_01850,KEGG_pathway,GO:0060255
18334,SAOUHSC_01850,KEGG_pathway,GO:0065007
18335,SAOUHSC_01850,KEGG_pathway,GO:0080090
18336,SAOUHSC_01850,KEGG_pathway,GO:0097159
18337,SAOUHSC_01850,KEGG_pathway,GO:0140110
18338,SAOUHSC_01850,KEGG_pathway,GO:1901363
18339,SAOUHSC_01850,KEGG_pathway,GO:1902679
18340,SAOUHSC_01850,KEGG_pathway,GO:1902680
18341,SAOUHSC_01850,KEGG_pathway,GO:1903506
18342,SAOUHSC_01850,KEGG_pathway,GO:1903507
18343,SAOUHSC_01850,KEGG_pathway,GO:1903508
18344,SAOUHSC_01850,KEGG_pathway,GO:1990837
18345,SAOUHSC_01850,KEGG_pathway,GO:2000112
18346,SAOUHSC_01850,KEGG_pathway,GO:2000113
18347,SAOUHSC_01850,KEGG_pathway,GO:2001141
18348,SAOUHSC_01852,KEGG_pathway,-
18349,SAOUHSC_01854,KEGG_pathway,-
18350,SAOUHSC_01855,KEGG_pathway,-
18351,SAOUHSC_01856,KEGG_pathway,-
18352,SAOUHSC_01857,KEGG_pathway,-
18353,SAOUHSC_01858,KEGG_pathway,GO:0005575
18354,SAOUHSC_01858,KEGG_pathway,GO:0005622
18355,SAOUHSC_01858,KEGG_pathway,GO:0005623
18356,SAOUHSC_01858,KEGG_pathway,GO:0005737
18357,SAOUHSC_01858,KEGG_pathway,GO:0006082
18358,SAOUHSC_01858,KEGG_pathway,GO:0006139
18359,SAOUHSC_01858,KEGG_pathway,GO:0006399
18360,SAOUHSC_01858,KEGG_pathway,GO:0006412
18361,SAOUHSC_01858,KEGG_pathway,GO:0006418
18362,SAOUHSC_01858,KEGG_pathway,GO:0006432
18363,SAOUHSC_01858,KEGG_pathway,GO:0006518
18364,SAOUHSC_01858,KEGG_pathway,GO:0006520
18365,SAOUHSC_01858,KEGG_pathway,GO:0006725
18366,SAOUHSC_01858,KEGG_pathway,GO:0006807
18367,SAOUHSC_01858,KEGG_pathway,GO:0008150
18368,SAOUHSC_01858,KEGG_pathway,GO:0008152
18369,SAOUHSC_01858,KEGG_pathway,GO:0009058
18370,SAOUHSC_01858,KEGG_pathway,GO:0009059
18371,SAOUHSC_01858,KEGG_pathway,GO:0009328
18372,SAOUHSC_01858,KEGG_pathway,GO:0009987
18373,SAOUHSC_01858,KEGG_pathway,GO:0010467
18374,SAOUHSC_01858,KEGG_pathway,GO:0016070
18375,SAOUHSC_01858,KEGG_pathway,GO:0019538
18376,SAOUHSC_01858,KEGG_pathway,GO:0019752
18377,SAOUHSC_01858,KEGG_pathway,GO:0032991
18378,SAOUHSC_01858,KEGG_pathway,GO:0034641
18379,SAOUHSC_01858,KEGG_pathway,GO:0034645
18380,SAOUHSC_01858,KEGG_pathway,GO:0034660
18381,SAOUHSC_01858,KEGG_pathway,GO:0043038
18382,SAOUHSC_01858,KEGG_pathway,GO:0043039
18383,SAOUHSC_01858,KEGG_pathway,GO:0043043
18384,SAOUHSC_01858,KEGG_pathway,GO:0043170
18385,SAOUHSC_01858,KEGG_pathway,GO:0043436
18386,SAOUHSC_01858,KEGG_pathway,GO:0043603
18387,SAOUHSC_01858,KEGG_pathway,GO:0043604
18388,SAOUHSC_01858,KEGG_pathway,GO:0044237
18389,SAOUHSC_01858,KEGG_pathway,GO:0044238
18390,SAOUHSC_01858,KEGG_pathway,GO:0044249
18391,SAOUHSC_01858,KEGG_pathway,GO:0044260
18392,SAOUHSC_01858,KEGG_pathway,GO:0044267
18393,SAOUHSC_01858,KEGG_pathway,GO:0044271
18394,SAOUHSC_01858,KEGG_pathway,GO:0044281
18395,SAOUHSC_01858,KEGG_pathway,GO:0044424
18396,SAOUHSC_01858,KEGG_pathway,GO:0044444
18397,SAOUHSC_01858,KEGG_pathway,GO:0044464
18398,SAOUHSC_01858,KEGG_pathway,GO:0046483
18399,SAOUHSC_01858,KEGG_pathway,GO:0071704
18400,SAOUHSC_01858,KEGG_pathway,GO:0090304
18401,SAOUHSC_01858,KEGG_pathway,GO:1901360
18402,SAOUHSC_01858,KEGG_pathway,GO:1901564
18403,SAOUHSC_01858,KEGG_pathway,GO:1901566
18404,SAOUHSC_01858,KEGG_pathway,GO:1901576
18405,SAOUHSC_01858,KEGG_pathway,GO:1902494
18406,SAOUHSC_01859,KEGG_pathway,-
18407,SAOUHSC_01860,KEGG_pathway,GO:0003674
18408,SAOUHSC_01860,KEGG_pathway,GO:0003824
18409,SAOUHSC_01860,KEGG_pathway,GO:0004791
18410,SAOUHSC_01860,KEGG_pathway,GO:0005575
18411,SAOUHSC_01860,KEGG_pathway,GO:0005622
18412,SAOUHSC_01860,KEGG_pathway,GO:0005623
18413,SAOUHSC_01860,KEGG_pathway,GO:0005737
18414,SAOUHSC_01860,KEGG_pathway,GO:0005829
18415,SAOUHSC_01860,KEGG_pathway,GO:0006950
18416,SAOUHSC_01860,KEGG_pathway,GO:0006979
18417,SAOUHSC_01860,KEGG_pathway,GO:0008150
18418,SAOUHSC_01860,KEGG_pathway,GO:0008152
18419,SAOUHSC_01860,KEGG_pathway,GO:0009636
18420,SAOUHSC_01860,KEGG_pathway,GO:0009987
18421,SAOUHSC_01860,KEGG_pathway,GO:0015035
18422,SAOUHSC_01860,KEGG_pathway,GO:0015036
18423,SAOUHSC_01860,KEGG_pathway,GO:0016209
18424,SAOUHSC_01860,KEGG_pathway,GO:0016491
18425,SAOUHSC_01860,KEGG_pathway,GO:0016651
18426,SAOUHSC_01860,KEGG_pathway,GO:0016667
18427,SAOUHSC_01860,KEGG_pathway,GO:0016668
18428,SAOUHSC_01860,KEGG_pathway,GO:0016671
18429,SAOUHSC_01860,KEGG_pathway,GO:0019725
18430,SAOUHSC_01860,KEGG_pathway,GO:0033554
18431,SAOUHSC_01860,KEGG_pathway,GO:0034599
18432,SAOUHSC_01860,KEGG_pathway,GO:0042221
18433,SAOUHSC_01860,KEGG_pathway,GO:0042592
18434,SAOUHSC_01860,KEGG_pathway,GO:0044424
18435,SAOUHSC_01860,KEGG_pathway,GO:0044444
18436,SAOUHSC_01860,KEGG_pathway,GO:0044464
18437,SAOUHSC_01860,KEGG_pathway,GO:0045454
18438,SAOUHSC_01860,KEGG_pathway,GO:0047134
18439,SAOUHSC_01860,KEGG_pathway,GO:0050789
18440,SAOUHSC_01860,KEGG_pathway,GO:0050794
18441,SAOUHSC_01860,KEGG_pathway,GO:0050896
18442,SAOUHSC_01860,KEGG_pathway,GO:0051716
18443,SAOUHSC_01860,KEGG_pathway,GO:0055114
18444,SAOUHSC_01860,KEGG_pathway,GO:0065007
18445,SAOUHSC_01860,KEGG_pathway,GO:0065008
18446,SAOUHSC_01860,KEGG_pathway,GO:0070887
18447,SAOUHSC_01860,KEGG_pathway,GO:0097237
18448,SAOUHSC_01860,KEGG_pathway,GO:0098754
18449,SAOUHSC_01860,KEGG_pathway,GO:0098869
18450,SAOUHSC_01860,KEGG_pathway,GO:1990748
18451,SAOUHSC_01861,KEGG_pathway,-
18452,SAOUHSC_01863,KEGG_pathway,-
18453,SAOUHSC_01864,KEGG_pathway,-
18454,SAOUHSC_01865,KEGG_pathway,GO:0001510
18455,SAOUHSC_01865,KEGG_pathway,GO:0003674
18456,SAOUHSC_01865,KEGG_pathway,GO:0003824
18457,SAOUHSC_01865,KEGG_pathway,GO:0005575
18458,SAOUHSC_01865,KEGG_pathway,GO:0005622
18459,SAOUHSC_01865,KEGG_pathway,GO:0005623
18460,SAOUHSC_01865,KEGG_pathway,GO:0005737
18461,SAOUHSC_01865,KEGG_pathway,GO:0006139
18462,SAOUHSC_01865,KEGG_pathway,GO:0006396
18463,SAOUHSC_01865,KEGG_pathway,GO:0006399
18464,SAOUHSC_01865,KEGG_pathway,GO:0006400
18465,SAOUHSC_01865,KEGG_pathway,GO:0006725
18466,SAOUHSC_01865,KEGG_pathway,GO:0006807
18467,SAOUHSC_01865,KEGG_pathway,GO:0008033
18468,SAOUHSC_01865,KEGG_pathway,GO:0008150
18469,SAOUHSC_01865,KEGG_pathway,GO:0008152
18470,SAOUHSC_01865,KEGG_pathway,GO:0008168
18471,SAOUHSC_01865,KEGG_pathway,GO:0008173
18472,SAOUHSC_01865,KEGG_pathway,GO:0008175
18473,SAOUHSC_01865,KEGG_pathway,GO:0008176
18474,SAOUHSC_01865,KEGG_pathway,GO:0008757
18475,SAOUHSC_01865,KEGG_pathway,GO:0009451
18476,SAOUHSC_01865,KEGG_pathway,GO:0009987
18477,SAOUHSC_01865,KEGG_pathway,GO:0010467
18478,SAOUHSC_01865,KEGG_pathway,GO:0016070
18479,SAOUHSC_01865,KEGG_pathway,GO:0016423
18480,SAOUHSC_01865,KEGG_pathway,GO:0016740
18481,SAOUHSC_01865,KEGG_pathway,GO:0016741
